_id,dynamicProperties,basisOfRecord,bed,catalogNumber,class,collectionCode,continent,country,day,decimalLatitude,decimalLongitude,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,family,fieldNumber,formation,genus,geodeticDatum,georeferenceProtocol,group,habitat,higherClassification,higherGeography,highestBiostratigraphicZone,identificationQualifier,identifiedBy,individualCount,infraspecificEpithet,institutionCode,island,islandGroup,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lifeStage,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,member,minimumDepthInMeters,minimumElevationInMeters,modified,month,occurrenceID,order,otherCatalogNumbers,phylum,preparations,recordNumber,recordedBy,samplingProtocol,scientificName,scientificNameAuthorship,sex,specificEpithet,stateProvince,subgenus,taxonRank,typeStatus,verbatimLatitude,verbatimLongitude,waterBody,year
8845051,"{""created"": 1557822866000, ""barcode"": ""013377437"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Ceratinia neso naranja Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377437,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Ceratinia,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,naranja,NHMUK,,,,,,,,,,,,,,,,,1561734898000,,b462de24-65a5-4ef7-bce1-72f75c8b1fb7,Lepidoptera,NHMUK:ecatalogue:8845051,Arthropoda,,,,,Ceratinia neso naranja Neild,Neild,,neso,,,,PARATYPE,,,,
8845188,"{""created"": 1557822983000, ""barcode"": ""013675204"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis interrupta woodsi"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013675204,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,0,woodsi,NHMUK,,,,,,,,,,,,,,,,,1561734890000,,ab037e3e-8204-41d3-8b55-155b3c2c49f1,Lepidoptera,NHMUK:ecatalogue:8845188,,,,,,Mycalesis interrupta woodsi,,,interrupta,,,,PARATYPE,,,,
8845153,"{""created"": 1557822952000, ""barcode"": ""013674699"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cupha prosope kendalli Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674699,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cupha,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kendalli,NHMUK,,,,,,,,,,,,,,,,,1561734888000,,38fbbbc3-19fa-477c-83d0-663e22a720e0,Lepidoptera,NHMUK:ecatalogue:8845153,Arthropoda,,,,,Cupha prosope kendalli Tennent,Tennent,,prosope,,,,PARATYPE,,,,
8845406,"{""created"": 1557823164000, ""barcode"": ""013377421"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus mitchelli Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377421,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,mitchelli,NHMUK,,,,,,,,,,,,,,,,,1561734881000,,cc1ba3e7-72cd-47cd-9cad-ce198374ca36,Lepidoptera,NHMUK:ecatalogue:8845406,Arthropoda,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845120,"{""created"": 1557822924000, ""barcode"": ""013377324"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Pteronymia alissa dorothyae Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377324,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Pteronymia,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,dorothyae,NHMUK,,,,,,,,,,,,,,,,,1561734878000,,aeb847a5-8e3c-4a6d-bb86-def87f86d2bd,Lepidoptera,NHMUK:ecatalogue:8845120,Arthropoda,,,,,Pteronymia alissa dorothyae Neild,Neild,,alissa,,,,PARATYPE,,,,
8845354,"{""created"": 1557823122000, ""barcode"": ""013377369"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus mitchelli Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377369,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,mitchelli,NHMUK,,,,,,,,,,,,,,,,,1561734872000,,99549157-b2e7-4286-8714-ec98e3805f79,Lepidoptera,NHMUK:ecatalogue:8845354,Arthropoda,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845043,"{""created"": 1557822859000, ""barcode"": ""013674624"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Callithomia herzia renati Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674624,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Callithomia,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,renati,NHMUK,,,,,,,,,,,,,,,,,1561734846000,,92a9173f-72cc-4caa-9f7a-c07c907a932c,Lepidoptera,NHMUK:ecatalogue:8845043,Arthropoda,,,,,Callithomia herzia renati Neild,Neild,,herzia,,,,PARATYPE,,,,
8845352,"{""created"": 1557823120000, ""barcode"": ""013377367"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus mitchelli Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377367,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,mitchelli,NHMUK,,,,,,,,,,,,,,,,,1561734843000,,3a3e8287-cb2f-4f6b-96ca-a49b90cd9a07,Lepidoptera,NHMUK:ecatalogue:8845352,Arthropoda,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845090,"{""created"": 1557822899000, ""barcode"": ""013376955"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Godyris zavaleta christiani Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376955,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Godyris,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,christiani,NHMUK,,,,,,,,,,,,,,,,,1561734837000,,c979f6bd-2e1b-4905-bbc4-4a00f3cdf4f4,Lepidoptera,NHMUK:ecatalogue:8845090,Arthropoda,,,,,Godyris zavaleta christiani Neild,Neild,,zavaleta,,,,PARATYPE,,,,
8845443,"{""created"": 1557823195000, ""barcode"": ""013376914"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cepora perimale nasikwabu Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376914,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Pieridae,,,Cepora,,,,,Arthropoda; Insecta; Lepidoptera; Pieridae; Pierinae,Asia; Papua New Guinea,,,,0,nasikwabu,NHMUK,,,,,,,,,,,,,,,,,1561734835000,,fbfb8443-ddd8-4c5c-9946-81854dd5738c,Lepidoptera,NHMUK:ecatalogue:8845443,Arthropoda,,,,,Cepora perimale nasikwabu Tennent,Tennent,,perimale,,,,PARATYPE,,,,
8845009,"{""created"": 1557822829000, ""barcode"": ""013376562"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Plebicula atlantica f. rosea Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376562,Insecta,BMNH(E),Africa,Morocco,,,,,,,,,Lycaenidae,,,Plebicula,,,,,Arthropoda; Insecta; Lepidoptera; Lycaenidae; Polyommatinae,Africa; Morocco,,,,0,f. rosea,NHMUK,,,,,,,,,,,,,,,,,1561734826000,,c1e45ff5-f3bf-4ad2-8e03-e62289ecc1b8,Lepidoptera,NHMUK:ecatalogue:8845009,Arthropoda,,,,,Plebicula atlantica f. rosea Tennent,Tennent,,atlantica,,,,PARATYPE,,,,
8845212,"{""created"": 1557823003000, ""barcode"": ""013674679"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis richardi Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674679,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1561734820000,,3a8f7334-86f2-4b2e-b7fb-7801c4e3b43a,Lepidoptera,NHMUK:ecatalogue:8845212,,,,,,Mycalesis richardi Tennent,Tennent,,richardi,,,,PARATYPE,,,,
8845035,"{""created"": 1557822852000, ""barcode"": ""012824403"", ""donorname"": ""A Monastyrskii"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Calinaga davidis rarus Monastyrskii, 2012"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824403,Insecta,BMNH(E),Asia,Vietnam,,,,,,,,,Nymphalidae,,,Calinaga,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Calinaginae,Asia; Vietnam,,,,0,rarus,NHMUK,,,,,,,,,,,,,,,,,1561734818000,,3ddcc2a8-6c8b-4dfc-867b-f2cb72b740ed,Lepidoptera,NHMUK:ecatalogue:8845035,,,,,,"Calinaga davidis rarus Monastyrskii, 2012","Monastyrskii, 2012",,davidis,,,,HOLOTYPE,,,,
8845451,"{""created"": 1557823202000, ""barcode"": ""013376923"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cepora perimale nasikwabu Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376923,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Pieridae,,,Cepora,,,,,Arthropoda; Insecta; Lepidoptera; Pieridae; Pierinae,Asia; Papua New Guinea,,,,0,nasikwabu,NHMUK,,,,,,,,,,,,,,,,,1561734811000,,5e664b50-3c06-4cf5-9430-db4165f36881,Lepidoptera,NHMUK:ecatalogue:8845451,Arthropoda,,,,,Cepora perimale nasikwabu Tennent,Tennent,,perimale,,,,PARATYPE,,,,
8845344,"{""created"": 1557823113000, ""barcode"": ""013377359"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus jacobyi Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377359,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,jacobyi,NHMUK,,,,,,,,,,,,,,,,,1561734809000,,32b5d94a-5d04-41c1-b508-921b6852213e,Lepidoptera,NHMUK:ecatalogue:8845344,Arthropoda,,,,,Mycalesis terminus jacobyi Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845063,"{""created"": 1557822876000, ""barcode"": ""013674719"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Euploea eurianassa clappi Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674719,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Euploea,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,Asia; Papua New Guinea,,,,0,clappi,NHMUK,,,,,,,,,,,,,,,,,1561734802000,,4e889651-51f9-470e-b94b-37f551f76f17,Lepidoptera,NHMUK:ecatalogue:8845063,Arthropoda,,,,,Euploea eurianassa clappi Tennent,Tennent,,eurianassa,,,,PARATYPE,,,,
8845218,"{""created"": 1557823008000, ""barcode"": ""013674685"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis richardi Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674685,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1561734800000,,2fffe5f1-dfe9-4ee2-b3d5-213881a10ab2,Lepidoptera,NHMUK:ecatalogue:8845218,,,,,,Mycalesis richardi Tennent,Tennent,,richardi,,,,PARATYPE,,,,
8845026,"{""created"": 1557822844000, ""barcode"": ""012824397"", ""donorname"": ""A Monastyrskii"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Enispe cycnus vertex Monastyrskii, 2012"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824397,Insecta,BMNH(E),Asia,Vietnam,,,,,,,,,Nymphalidae,,,Enispe,,,,,Insecta; Lepidoptera; Nymphalidae; Amathusiinae,Asia; Vietnam,,,,0,vertex,NHMUK,,,,,,,,,,,,,,,,,1561734792000,,1323b9ad-41b1-4c12-84d2-642724c4630a,Lepidoptera,NHMUK:ecatalogue:8845026,,,,,,"Enispe cycnus vertex Monastyrskii, 2012","Monastyrskii, 2012",,cycnus,,,,HOLOTYPE,,,,
8845012,"{""created"": 1557822832000, ""barcode"": ""013376565"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Plebicula atlantica f. rosea Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376565,Insecta,BMNH(E),Africa,Morocco,,,,,,,,,Lycaenidae,,,Plebicula,,,,,Arthropoda; Insecta; Lepidoptera; Lycaenidae; Polyommatinae,Africa; Morocco,,,,0,f. rosea,NHMUK,,,,,,,,,,,,,,,,,1561734786000,,7097e18b-39e2-4738-b463-498970a4b791,Lepidoptera,NHMUK:ecatalogue:8845012,Arthropoda,,,,,Plebicula atlantica f. rosea Tennent,Tennent,,atlantica,,,,PARATYPE,,,,
8845124,"{""created"": 1557822928000, ""barcode"": ""013377329"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Pteronymia hara albida Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377329,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Pteronymia,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,albida,NHMUK,,,,,,,,,,,,,,,,,1561734783000,,a9a46f52-638b-4160-bb2a-36544f6378a4,Lepidoptera,NHMUK:ecatalogue:8845124,Arthropoda,,,,,Pteronymia hara albida Neild,Neild,,hara,,,,PARATYPE,,,,
8845261,"{""created"": 1557823045000, ""barcode"": ""013675230"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis splendens guadalcanalensis"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013675230,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,0,guadalcanalensis,NHMUK,,,,,,,,,,,,,,,,,1561734778000,,4cf2c7b8-4da4-47d8-82cd-7590123d322d,Lepidoptera,NHMUK:ecatalogue:8845261,,,,,,Mycalesis splendens guadalcanalensis,,,splendens,,,,PARATYPE,,,,
8845125,"{""created"": 1557822929000, ""barcode"": ""013377334"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Pteronymia hara albida Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377334,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Pteronymia,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,albida,NHMUK,,,,,,,,,,,,,,,,,1561734774000,,569888aa-cb88-4a66-95f1-ec1b1905ce84,Lepidoptera,NHMUK:ecatalogue:8845125,Arthropoda,,,,,Pteronymia hara albida Neild,Neild,,hara,,,,PARATYPE,,,,
8847689,"{""created"": 1557838396000, ""barcode"": ""013376560"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Sancterila deliciosa sohmai Eliot & Kawazoé"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376560,Insecta,BMNH(E),Asia,Indonesia,,,,,,,,,Lycaenidae,,,Sancterila,,,,,Arthropoda; Insecta; Lepidoptera; Lycaenidae,Asia; Indonesia,,,,0,sohmai,NHMUK,,,,,,,,,,,,,,,,,1561734769000,,fa0907ab-d5cc-47a1-bf02-2aff18760eb8,Lepidoptera,NHMUK:ecatalogue:8847689,Arthropoda,,,,,Sancterila deliciosa sohmai Eliot & Kawazoé,Eliot & Kawazoé,,deliciosa,,,,PARATYPE,,,,
8847690,"{""created"": 1557838397000, ""barcode"": ""013376561"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Uranobothria tsukadai Eliot & Kawazoé, 1983"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376561,Insecta,BMNH(E),Asia,Indonesia,,,,,,,,,Lycaenidae,,,Uranobothria,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,Asia; Indonesia,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1561734766000,,0f5edfa6-a89e-437a-8206-d09d32a7dd82,Lepidoptera,NHMUK:ecatalogue:8847690,,,,,,"Uranobothria tsukadai Eliot & Kawazoé, 1983","Eliot & Kawazoé, 1983",,tsukadai,,,,PARATYPE,,,,
8845392,"{""created"": 1557823153000, ""barcode"": ""013377407"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus mitchelli Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377407,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,mitchelli,NHMUK,,,,,,,,,,,,,,,,,1561734760000,,bd65205f-2842-414f-a38b-504eaed2f6db,Lepidoptera,NHMUK:ecatalogue:8845392,Arthropoda,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845071,"{""created"": 1557822883000, ""barcode"": ""013674709"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Euploea eurianassa clappi Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674709,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Euploea,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,Asia; Papua New Guinea,,,,0,clappi,NHMUK,,,,,,,,,,,,,,,,,1561734757000,,4cd55e19-4697-4b0f-89b1-fe1a1c1f9df2,Lepidoptera,NHMUK:ecatalogue:8845071,Arthropoda,,,,,Euploea eurianassa clappi Tennent,Tennent,,eurianassa,,,,PARATYPE,,,,
8845322,"{""created"": 1557823095000, ""barcode"": ""013377337"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus jacobyi Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377337,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,jacobyi,NHMUK,,,,,,,,,,,,,,,,,1561734751000,,70328bf7-c78b-44fb-8162-a66fe5821e3d,Lepidoptera,NHMUK:ecatalogue:8845322,Arthropoda,,,,,Mycalesis terminus jacobyi Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845284,"{""created"": 1557823064000, ""barcode"": ""013377447"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis splendens versicolor"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377447,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,0,versicolor,NHMUK,,,,,,,,,,,,,,,,,1561734748000,,0180381b-b730-4581-b9a9-5ce80188ae42,Lepidoptera,NHMUK:ecatalogue:8845284,,,,,,Mycalesis splendens versicolor,,,splendens,,,,PARATYPE,,,,
8845435,"{""created"": 1557823189000, ""barcode"": ""013376904"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cepora perimale nasikwabu Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376904,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Pieridae,,,Cepora,,,,,Arthropoda; Insecta; Lepidoptera; Pieridae; Pierinae,Asia; Papua New Guinea,,,,0,nasikwabu,NHMUK,,,,,,,,,,,,,,,,,1561734743000,,f8cc8c93-ecfc-40ae-a211-c5e4d6b48319,Lepidoptera,NHMUK:ecatalogue:8845435,Arthropoda,,,,,Cepora perimale nasikwabu Tennent,Tennent,,perimale,,,,PARATYPE,,,,
8845068,"{""created"": 1557822881000, ""barcode"": ""013674706"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Euploea eurianassa clappi Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674706,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Euploea,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,Asia; Papua New Guinea,,,,0,clappi,NHMUK,,,,,,,,,,,,,,,,,1561734740000,,8c149181-732d-488e-968d-f541a9d0cb55,Lepidoptera,NHMUK:ecatalogue:8845068,Arthropoda,,,,,Euploea eurianassa clappi Tennent,Tennent,,eurianassa,,,,PARATYPE,,,,
8845037,"{""created"": 1557822854000, ""barcode"": ""013674617"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Callithomia herzia renati Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674617,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Callithomia,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,renati,NHMUK,,,,,,,,,,,,,,,,,1561734731000,,75d2634f-ff63-446b-bff0-65180d60213d,Lepidoptera,NHMUK:ecatalogue:8845037,Arthropoda,,,,,Callithomia herzia renati Neild,Neild,,herzia,,,,PARATYPE,,,,
8845384,"{""created"": 1557823146000, ""barcode"": ""013377399"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus mitchelli Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377399,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,mitchelli,NHMUK,,,,,,,,,,,,,,,,,1561734726000,,b05869f6-c8dc-4a34-a7b3-13742e72f474,Lepidoptera,NHMUK:ecatalogue:8845384,Arthropoda,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845202,"{""created"": 1557822995000, ""barcode"": ""013675218"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis interrupta woodsi"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013675218,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,0,woodsi,NHMUK,,,,,,,,,,,,,,,,,1561734722000,,13460712-23c8-4c1f-b061-79a4faf52368,Lepidoptera,NHMUK:ecatalogue:8845202,,,,,,Mycalesis interrupta woodsi,,,interrupta,,,,PARATYPE,,,,
8845438,"{""created"": 1557823191000, ""barcode"": ""013376907"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cepora perimale nasikwabu Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376907,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Pieridae,,,Cepora,,,,,Arthropoda; Insecta; Lepidoptera; Pieridae; Pierinae,Asia; Papua New Guinea,,,,0,nasikwabu,NHMUK,,,,,,,,,,,,,,,,,1561734717000,,581fd21e-5785-41c0-8443-cf84322d92ef,Lepidoptera,NHMUK:ecatalogue:8845438,Arthropoda,,,,,Cepora perimale nasikwabu Tennent,Tennent,,perimale,,,,PARATYPE,,,,
